trial_id,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,best_round,cv_logloss_mean,cv_logloss_std,cv_accuracy_mean,cv_accuracy_std
64,0.8137790400420317,0.001814800153417629,0.1707173503746486,2,11,111,4.2493418124358335,0.0018157819161548035,0.697260899304065,111,1.232746982591127,0.09037423331613072,0.5932783018867924,0.0190271875053709
65,0.5533780329679422,1.0493988481597925e-05,0.00263219279758098,5,10,235,1.5141540141293391e-05,0.4102977957587027,0.5388673184824924,50,2.213521447685905,0.0045501023859270415,0.4556367924528302,0.033930344014274604
66,0.9871974038330833,7.5144413702907125,0.05363289266069672,2,9,516,5.0218124361005515e-05,0.4997209719106854,0.6354788212575649,66,1.5504347820221533,0.0556612860906428,0.5056761006289308,0.029929500315278645
67,0.5665925626118749,4.850688837960077e-08,0.21370337438085682,4,5,402,1.873220778579575,0.0023467926001230067,0.9383307429628964,83,1.1414131471610616,0.10309858643762258,0.6083018867924528,0.020403683423803925
68,0.775793936272035,3.0444465254047196e-07,0.01044068012695183,7,1,245,7.682192116846543,0.004714489363270081,0.7970653576760676,18,2.143717309485816,0.010872848115569761,0.5444968553459119,0.06707303263027595
69,0.6904454283155108,5.360799696389113,0.1219075725255199,6,1,197,2.144849424684117e-08,0.003974405416815576,0.5068359824134987,105,1.3631464951136882,0.07342077642508021,0.570809748427673,0.039767268741343516
70,0.5376795301762312,0.016804653982347404,0.021068834673593696,6,6,358,0.0009974367153404752,2.7723617679895187,0.9723828649412141,53,1.6807455387613122,0.04140890179510104,0.5707704402515723,0.03681523779780077
71,0.9248236953387057,1.6831891217475308e-06,0.01306328656011828,7,1,150,2.9688357649855495e-06,0.008468048016474031,0.9391103337395961,103,1.4447301730380027,0.056163949695253505,0.6020283018867925,0.04036909190637901
72,0.8784995660861143,2.6428238055977135e-08,0.004629502423508547,8,10,349,0.00048169186088764174,2.869214963190627,0.7600817505559967,150,1.8871179997377425,0.027487604012759632,0.5169496855345912,0.031451281089274565
73,0.9260907501592701,0.0009271746499000013,0.024519486565028243,7,11,412,0.002039872739856988,0.14100158746427527,0.7102678893325376,128,1.3510622653095694,0.06355897850283125,0.5832625786163522,0.024958437227943584
74,0.8923341319721547,0.005678742977584357,0.09867184682794487,8,6,291,1.351767469947463e-08,0.03712128583048964,0.7949588434273165,104,1.136222097962533,0.10316311239962814,0.6233176100628931,0.017962252039176386
75,0.6961220225498661,8.65514400728423e-05,0.17366436783471773,5,9,265,0.00011433890447214117,11.92038582465421,0.6489797257709753,52,1.2393821126237252,0.0740324391948717,0.6070518867924528,0.02105504723908125
76,0.7618011380075056,0.019001016865546345,0.09396306275656996,3,8,500,0.0002685632833057292,0.014328193559586094,0.7295678781191306,76,1.1606313761501752,0.08786944575464598,0.618309748427673,0.01866171381511639
77,0.9900162876427385,0.00027137063190650336,0.006521651707797611,4,11,339,1.1859568669774254e-05,0.2543275820531488,0.730059579491786,54,2.040855151591998,0.019868125315913334,0.4668946540880502,0.03698030311824951
78,0.7923830529745768,4.005939630522075e-05,0.05348194284361236,5,8,487,1.2912357744050557e-05,10.352147492152733,0.7369808201314362,88,1.3288862137644077,0.06279739044798248,0.5832704402515723,0.026371873801823608
79,0.8337788692605136,3.5553211861858394e-07,0.0029944924024461472,4,5,104,1.2756855917274108e-05,0.036002559243708404,0.5159023407425826,104,2.032619617569184,0.019465849173315133,0.5244575471698113,0.03062821244621386
80,0.7743576546037043,0.0006453741017505926,0.007617879035203032,7,2,532,0.00033943407477115374,1.2330519132649924,0.5196560699205495,87,1.8072548064336462,0.03552682161904923,0.5920440251572328,0.027902399831912138
